Dataset,N_samples,Threshold,Flip_Count,Mismatch,Max_Abs_magn,Median_magn,Mean_magn,Sum_Abs_magn,Geomean_magn
molecular_biology_promoters.csv,106,3e-05,1,1,2.005972013306257,0.0,0.007805338573176097,2.005972013306257,0.004291677071355915
monk2.csv,601,3e-05,1,1,0.5940515025731015,0.0,0.011208518916473613,0.5940515025731015,0.008836528541946942
monk3.csv,554,3e-05,1,2,1.0000000000008502,0.0,0.020846015462060535,1.1048388194892083,0.015071821987673761
monks-problems-1.csv,556,3e-05,1,1,0.008149762469539754,0.0,0.00015376910319886327,0.008149762469539754,0.00015315762350098794
monks-problems-2.csv,601,3e-05,1,1,0.7569607968780552,0.0,0.014349770059459536,0.7605378131513554,0.010758520178487663
monks-problems-3.csv,554,3e-05,1,1,0.1288963048021626,0.0,0.0024320059511093255,0.12889631540879426,0.002290174010203039
mu284.csv,284,3e-05,1,1,2.1994855124854515,0.0,0.03187660163022393,2.1994855124854515,0.016997773538107497
mw1.csv,403,3e-05,1,1,2.167091328568144,0.0,0.012243453844474316,2.167091330471954,0.006534327394759343
newton_hema.csv,140,3e-05,1,1,0.015932877173478778,0.0,0.0003886067603287507,0.015932877173478778,0.00038561777532142294
no2.csv,500,3e-05,1,1,0.0016980106585447166,0.0,2.97896606762231e-05,0.0016980106585447166,2.9764840653534463e-05
pima.csv,768,3e-05,1,1,0.0035462774935598376,0.0,5.8135696615735045e-05,0.0035462774935598376,5.8034540958429304e-05
planning-relax.csv,182,3e-05,1,1,0.7765066820699832,0.0,0.010084502364545236,0.7765066820699832,0.007490890085656732
plasma_retinol.csv,315,3e-05,1,1,0.32117357133215596,0.0,0.003965105818915506,0.32117357133215596,0.0034444420940749065
pm10.csv,500,3e-05,1,1,0.026751500965240833,0.0,0.0004693245783375585,0.026751500965240833,0.00046326404056729054
prnn_crabs.csv,200,3e-05,1,1,0.6488313401564215,0.0,0.012723274356937191,0.7252266383454199,0.010115459724014508
sa-heart.csv,462,3e-05,1,1,0.18982895144978965,0.0,0.0029204454069198405,0.18982895144978965,0.002677571516501942
saheart.csv,462,3e-05,1,1,0.24515125145146016,0.0,0.0037715577146378485,0.24515125145146016,0.0033788803538221668
sensory.csv,576,3e-05,1,1,0.8229202532830476,0.0,0.011272880181959556,0.8229202532830476,0.008259121964379057
servo.csv,167,3e-05,1,1,0.5411574098665448,0.0,0.01202572021925655,0.5411574098665448,0.00965820226319547
sleuth_case2002.csv,147,3e-05,1,1,0.9972232250105099,0.0,0.02292666559149074,1.2151132763490093,0.016912705219254143
sonar.csv,208,3e-05,1,1,1.6799056718507193,0.0,0.006245002497586317,1.6799056718507193,0.0036713385151518896
stock.csv,950,3e-05,1,0,0.0,0.0,0.0,0.0,0.0
prnn_synth.csv,250,3e-05,1,1,0.32440288761422514,0.0,0.008767645611195274,0.32440288761422514,0.00762246383849452
profb.csv,672,3e-05,1,1,0.1294900548478929,0.0,0.002271755348208647,0.1294900548478929,0.002138533442382018
promoters.csv,106,3e-05,1,1,1.1174545815080623,0.0,0.0042814351781918095,1.1174545815080623,0.002878520824703301
pwLinear.csv,200,3e-05,1,1,0.3958009205376656,0.0,0.005736245225183559,0.3958009205376656,0.004844572352756149
qualitative-bankruptcy.csv,250,3e-05,1,1,2.4738766014813347,0.0,0.04667691700908179,2.4738766014813347,0.02377388009308401
rabe_266.csv,120,3e-05,1,1,1.2748973693347931,0.0,0.03445668565769711,1.2748973693347931,0.022463036143985704
rmftsa_ladata.csv,508,3e-05,1,1,0.022964120880461607,0.0,0.00033281334609364647,0.022964120880461607,0.0003291036195482988
synthetic_control.csv,600,3e-05,1,1,1.9528795858346102,0.0,0.007259775412024573,1.9528795858346102,0.004033319556388637
tae.csv,151,3e-05,1,1,0.44666264646214127,2.4781184749982754e-09,0.00911556900037112,0.44666288101818485,0.007564374890560943
tecator.csv,240,3e-05,1,1,213.70706492643845,0.0,0.4183601659947954,219.6390871472676,0.014012363099538572
thoracic-surgery.csv,470,3e-05,1,1,9.56757266407938,0.0,0.10287712542020838,9.56757266407938,0.025676691958210762
threeOf9.csv,512,3e-05,1,1,1.2727283742800113,0.0,0.01958043652738479,1.2727283742800113,0.012710578853539545
tic-tac-toe.csv,958,3e-05,1,1,0.08721312591077948,0.0,0.0014356427853339682,0.09331678104670793,0.0013810256974651214
transplant.csv,131,3e-05,1,1,0.7532311474460937,0.0,0.018371491401124235,0.7532311474460937,0.013788351904458152
triazines.csv,186,3e-05,1,1,0.43236746944021026,0.0,0.0016073140127888857,0.43236746944021026,0.0013366868023096945
veteran.csv,137,3e-05,1,1,1.0000864414542194,0.0,0.017545376165863498,1.0000864414542194,0.012235483592625274
vinnie.csv,380,3e-05,1,1,1.2137978592787615,0.0,0.03280534754807463,1.2137978592787615,0.021710962187809102
visualizing_environmental.csv,111,3e-05,1,1,1.090647508203838,0.0,0.05408249918868028,2.2173824667358915,0.03855900314147709
visualizing_galaxy.csv,323,3e-05,1,1,0.6188689556416047,0.0,0.013752643458702326,0.6188689556416047,0.010762564837869526
visualizing_livestock.csv,130,3e-05,1,1,1.2348643269428026,0.0,0.03337471153899466,1.2348643269428026,0.02197252587364229
vowel.csv,990,3e-05,1,1,0.10961959754369818,0.0,0.0014236311369311453,0.10961959754369818,0.0013517862388032764
wdbc.csv,569,3e-05,1,1,1.3884706251509369,0.0,0.009318594799670718,1.3884706251509369,0.005860415878075287
wholesale-customers.csv,440,3e-05,1,1,0.26120503894254665,0.0,0.004282049818730273,0.26120503894254665,0.003811633475470755
wine.csv,178,3e-05,1,1,34.590482321030045,0.0,0.42704299161765485,34.590482321030045,0.0450865777442746
wisconsin.csv,194,3e-05,1,1,1.9281821463843645,0.0,0.01228141494512334,1.9281821463843645,0.006866664364056696
