Dataset,Row,N_Sample,Col,Seed,Mismatch,FlipTry,Flipped,Flip_Percentage,Tr_Acc,Val_Acc,Tr_loss,Val_loss
crx.csv,690,552,15,60,1,1,1,0.14,0.8615136876006442,0.8840579710144928,0.36959049105644226,0.29823702573776245
crx.csv,690,552,15,70,1,1,3,0.43,0.8808373590982287,0.8695652173913043,0.33283138275146484,0.38257354497909546
crx.csv,690,552,15,80,1,1,1,0.14,0.8872785829307569,0.855072463768116,0.313649445772171,0.32342296838760376
crx.csv,690,552,15,90,1,1,1,0.14,0.8921095008051529,0.7971014492753623,0.3153234124183655,0.41516605019569397
cloud.csv,108,86,7,0,1,1,3,2.78,0.711340206185567,0.6363636363636364,0.6276921033859253,0.6248226761817932
cloud.csv,108,86,7,10,1,1,15,13.89,0.7010309278350515,0.7272727272727273,0.6408011317253113,0.6071813106536865
cloud.csv,108,86,7,30,1,1,2,1.85,0.6701030927835051,1.0,0.6274291276931763,0.5096435546875
cloud.csv,108,86,7,40,1,1,1,0.93,0.7010309278350515,0.7272727272727273,0.6184591054916382,0.6081228852272034
cloud.csv,108,86,7,50,1,1,14,12.96,0.6907216494845361,0.8181818181818182,0.6179437041282654,0.5525839328765869
cloud.csv,108,86,7,60,1,1,2,1.85,0.7010309278350515,0.7272727272727273,0.614254891872406,0.6276958584785461
cloud.csv,108,86,7,70,1,1,8,7.41,0.7216494845360825,0.5454545454545454,0.6133029460906982,0.6468988656997681
cloud.csv,108,86,7,80,1,1,6,5.56,0.7010309278350515,0.7272727272727273,0.6165177226066589,0.6108793616294861
cloud.csv,108,86,7,90,1,1,1,0.93,0.6907216494845361,0.8181818181818182,0.6156978607177734,0.5220378637313843
corral.csv,160,128,6,0,1,1,3,1.88,1.0,1.0,0.038751859217882156,0.09498921781778336
corral.csv,160,128,6,10,1,1,10,6.25,1.0,1.0,0.05707067251205444,0.07304000109434128
corral.csv,160,128,6,20,1,1,13,8.12,1.0,1.0,0.04921282082796097,0.04905267059803009
corral.csv,160,128,6,30,1,1,4,2.50,1.0,1.0,0.06903301179409027,0.057379912585020065
corral.csv,160,128,6,40,1,1,6,3.75,0.9861111111111112,0.9375,0.08017564564943314,0.12417129427194595
corral.csv,160,128,6,50,1,1,7,4.38,0.9375,0.9375,0.12264563143253326,0.11242321133613586
corral.csv,160,128,6,60,1,1,3,1.88,1.0,1.0,0.08913782984018326,0.07500657439231873
corral.csv,160,128,6,70,1,1,12,7.50,0.9930555555555556,1.0,0.05062868073582649,0.043287243694067
corral.csv,160,128,6,80,1,1,7,4.38,1.0,1.0,0.024772634729743004,0.026501266285777092
corral.csv,160,128,6,90,1,1,3,1.88,0.4097222222222222,0.6875,0.7300992608070374,0.6451355218887329
fri_c4_500_25.csv,500,400,25,0,1,1,6,1.20,0.5777777777777777,0.48,0.6513651609420776,0.6918609738349915
fri_c4_500_25.csv,500,400,25,10,1,1,5,1.00,0.7244444444444444,0.68,0.5955902934074402,0.6148515343666077
fri_c4_500_25.csv,500,400,25,20,1,1,6,1.20,0.7066666666666667,0.76,0.5931623578071594,0.6316448450088501
fri_c4_500_25.csv,500,400,25,30,1,1,14,2.80,0.5888888888888889,0.4,0.6640676259994507,0.7247564792633057
fri_c4_500_25.csv,500,400,25,40,1,1,3,0.60,0.7244444444444444,0.74,0.5635982155799866,0.6079181432723999
fri_c4_500_25.csv,500,400,25,50,1,1,1,0.20,0.7311111111111112,0.66,0.5567757487297058,0.6049146056175232
fri_c4_500_25.csv,500,400,25,60,1,1,3,0.60,0.7733333333333333,0.62,0.5467935800552368,0.6251583099365234
fri_c4_500_25.csv,500,400,25,70,1,1,23,4.60,0.7333333333333333,0.68,0.5816921591758728,0.6224870085716248
fri_c4_500_25.csv,500,400,25,80,1,1,9,1.80,0.8155555555555556,0.84,0.4803251028060913,0.47909408807754517
fri_c4_500_25.csv,500,400,25,90,1,1,1,0.20,0.76,0.68,0.5413939952850342,0.6119773387908936
fri_c1_1000_10.csv,1000,800,10,20,1,1,4,0.40,0.7166666666666667,0.67,0.57210773229599,0.5866425037384033
fri_c1_1000_10.csv,1000,800,10,60,1,1,6,0.60,0.7011111111111111,0.62,0.5773356556892395,0.6009203195571899
fri_c1_1000_10.csv,1000,800,10,70,1,1,2,0.20,0.7566666666666667,0.75,0.5032204985618591,0.5225278735160828
monks-problems-2.csv,601,480,6,0,1,1,5,0.83,0.8185185185185185,0.7540983606557377,0.44630739092826843,0.45798593759536743
monks-problems-2.csv,601,480,6,20,1,1,25,4.16,0.6574074074074074,0.6557377049180327,0.5391875505447388,0.5772618651390076
monks-problems-2.csv,601,480,6,30,1,1,8,1.33,0.6611111111111111,0.6229508196721312,0.6401963233947754,0.6595441102981567
monks-problems-2.csv,601,480,6,40,1,1,2,0.33,0.8185185185185185,0.7540983606557377,0.437211275100708,0.5258861780166626
monks-problems-2.csv,601,480,6,50,1,1,1,0.17,0.8351851851851851,0.7213114754098361,0.4222957193851471,0.5037890672683716
monks-problems-2.csv,601,480,6,60,1,1,3,0.50,0.6722222222222223,0.5245901639344263,0.6316937208175659,0.72214275598526
monks-problems-2.csv,601,480,6,90,1,1,7,1.16,0.6648148148148149,0.5901639344262295,0.6322508454322815,0.6814798712730408
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,0,1,1,7,2.53,0.7791164658634538,0.8214285714285714,0.4803937077522278,0.4237534999847412
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,10,1,1,2,0.72,0.7028112449799196,0.75,0.5312926769256592,0.5106019377708435
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,20,1,1,1,0.36,0.7309236947791165,0.5,0.6575657725334167,0.7000185251235962
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,30,1,1,3,1.08,0.7670682730923695,0.7857142857142857,0.5105161666870117,0.5057376027107239
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,40,1,1,2,0.72,0.7831325301204819,0.7857142857142857,0.4795321226119995,0.4906633794307709
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,50,1,1,16,5.78,0.7188755020080321,0.6071428571428571,0.5054593086242676,0.6045289039611816
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,60,1,1,2,0.72,0.7630522088353414,0.8571428571428571,0.5400821566581726,0.4792650043964386
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,70,1,1,2,0.72,0.7469879518072289,0.7857142857142857,0.5115472078323364,0.5142852663993835
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,80,1,1,7,2.53,0.714859437751004,0.6428571428571429,0.5413287878036499,0.7000035643577576
breast-cancer-dropped-missing-attributes-values.csv,277,221,9,90,1,1,37,13.36,0.6987951807228916,0.7857142857142857,0.5425270199775696,0.5043906569480896
arsenic-male-lung.csv,559,447,4,0,1,1,18,3.22,0.9761431411530815,0.9821428571428571,0.03598524257540703,0.026963090524077415
arsenic-male-lung.csv,559,447,4,10,1,1,1,0.18,0.9801192842942346,0.9464285714285714,0.03952386975288391,0.09123267978429794
arsenic-male-lung.csv,559,447,4,30,1,1,3,0.54,1.0,1.0,0.0014187331544235349,3.5464483516989276e-05
arsenic-male-lung.csv,559,447,4,60,1,1,1,0.18,0.9761431411530815,0.9821428571428571,0.032582733780145645,0.021736953407526016
arsenic-male-lung.csv,559,447,4,70,1,1,10,1.79,0.9980119284294234,1.0,0.016086691990494728,5.6030422967978666e-08
arsenic-male-lung.csv,559,447,4,80,1,1,9,1.61,0.9761431411530815,0.9821428571428571,0.040815968066453934,0.02280801348388195
german.csv,1000,800,20,0,1,1,5,0.50,0.76,0.73,0.5093023180961609,0.480682909488678
german.csv,1000,800,20,70,1,1,2,0.20,0.7688888888888888,0.7,0.4870275855064392,0.49995681643486023
german.csv,1000,800,20,80,1,1,6,0.60,0.7644444444444445,0.76,0.4847058057785034,0.4839780032634735
auto_price.csv,159,127,15,0,1,1,13,8.18,0.986013986013986,1.0,0.028220636770129204,0.06990538537502289
auto_price.csv,159,127,15,10,1,1,3,1.89,0.993006993006993,0.9375,0.11595869064331055,0.24366560578346252
auto_price.csv,159,127,15,20,1,1,3,1.89,0.993006993006993,1.0,0.05410601198673248,0.05658264458179474
auto_price.csv,159,127,15,30,1,1,7,4.40,0.993006993006993,1.0,0.037290722131729126,0.031256191432476044
auto_price.csv,159,127,15,40,1,1,10,6.29,0.986013986013986,1.0,0.0452384352684021,0.02139139175415039
auto_price.csv,159,127,15,50,1,1,9,5.66,1.0,1.0,0.02278084307909012,0.006249952130019665
auto_price.csv,159,127,15,60,1,1,2,1.26,0.993006993006993,1.0,0.03562319651246071,0.036612074822187424
auto_price.csv,159,127,15,70,1,1,1,0.63,0.993006993006993,1.0,0.04632005840539932,0.030500952154397964
auto_price.csv,159,127,15,80,1,1,2,1.26,0.986013986013986,0.9375,0.050529319792985916,0.09324907511472702
auto_price.csv,159,127,15,90,1,1,2,1.26,0.986013986013986,0.875,0.08547521382570267,0.24090874195098877
kc1-binary.csv,145,116,94,0,1,1,2,1.38,0.8153846153846154,0.6666666666666666,0.5724706649780273,0.6587871313095093
kc1-binary.csv,145,116,94,20,1,1,5,3.45,0.8461538461538461,0.8,0.3994399607181549,0.538030207157135
kc1-binary.csv,145,116,94,30,1,1,1,0.69,0.8769230769230769,0.9333333333333333,0.44903773069381714,0.4358261823654175
kc1-binary.csv,145,116,94,40,1,1,1,0.69,0.8384615384615385,0.6,0.4170176386833191,0.4709698557853699
kc1-binary.csv,145,116,94,50,1,1,5,3.45,0.8,0.6,0.4497220814228058,0.6619059443473816
kc1-binary.csv,145,116,94,60,1,1,5,3.45,0.8,0.6,0.498379647731781,0.6734645366668701
kc1-binary.csv,145,116,94,70,1,1,11,7.59,0.7230769230769231,0.5333333333333333,0.5969976782798767,0.7249376773834229
kc1-binary.csv,145,116,94,80,1,1,28,19.31,0.7692307692307693,0.6666666666666666,0.4605589509010315,0.6005880832672119
kc1-binary.csv,145,116,94,90,1,1,1,0.69,0.8461538461538461,0.8,0.4398737847805023,0.5126972794532776
plasma_retinol.csv,315,252,13,0,1,1,4,1.27,0.568904593639576,0.65625,0.6717207431793213,0.6555463671684265
plasma_retinol.csv,315,252,13,10,1,1,9,2.86,0.6678445229681979,0.5625,0.6403407454490662,0.6605796217918396
plasma_retinol.csv,315,252,13,20,1,1,5,1.59,0.5759717314487632,0.5625,0.6761364340782166,0.6883172392845154
plasma_retinol.csv,315,252,13,30,1,1,8,2.54,0.5618374558303887,0.46875,0.6796635389328003,0.7069398164749146
plasma_retinol.csv,315,252,13,40,1,1,3,0.95,0.5830388692579506,0.53125,0.6704917550086975,0.7024301886558533
plasma_retinol.csv,315,252,13,50,1,1,17,5.40,0.4169611307420495,0.5625,0.6952174305915833,0.6909686923027039
plasma_retinol.csv,315,252,13,60,1,1,7,2.22,0.6360424028268551,0.75,0.6432844400405884,0.6123359203338623
plasma_retinol.csv,315,252,13,70,1,1,12,3.81,0.5936395759717314,0.40625,0.6805976629257202,0.708624541759491
plasma_retinol.csv,315,252,13,80,1,1,31,9.84,0.5759717314487632,0.59375,0.6826373338699341,0.674285352230072
plasma_retinol.csv,315,252,13,90,1,1,21,6.67,0.6219081272084805,0.625,0.65733802318573,0.6490809321403503
AP_Breast_Omentum.csv,421,336,10935,0,1,1,7,1.66,0.9973544973544973,0.9767441860465116,0.07367048412561417,0.37698954343795776
AP_Breast_Omentum.csv,421,336,10935,10,1,1,3,0.71,0.9947089947089947,0.9302325581395349,0.016637327149510384,0.0943441092967987
AP_Breast_Omentum.csv,421,336,10935,20,1,1,3,0.71,0.9973544973544973,0.9534883720930233,0.07291919738054276,0.1558886468410492
AP_Breast_Omentum.csv,421,336,10935,30,1,1,3,0.71,0.9947089947089947,0.9767441860465116,0.014496583491563797,0.06647347658872604
AP_Breast_Omentum.csv,421,336,10935,40,1,1,15,3.56,0.9973544973544973,0.9534883720930233,0.02896862104535103,0.4281536340713501
AP_Breast_Omentum.csv,421,336,10935,60,1,1,39,9.26,0.9973544973544973,0.9767441860465116,0.07503307610750198,0.13640806078910828
AP_Breast_Omentum.csv,421,336,10935,70,1,1,1,0.24,0.9947089947089947,0.9302325581395349,0.041534509509801865,0.3160148561000824
AP_Breast_Omentum.csv,421,336,10935,80,1,1,9,2.14,0.9973544973544973,0.9767441860465116,0.019301462918519974,0.062058378010988235
AP_Breast_Omentum.csv,421,336,10935,90,1,1,1,0.24,0.9973544973544973,0.9534883720930233,0.04570651054382324,0.3146982192993164
fri_c4_1000_100.csv,1000,800,100,10,1,1,105,10.50,0.7877777777777778,0.64,0.4956868886947632,0.6444441080093384
fri_c4_1000_100.csv,1000,800,100,40,1,1,1,0.10,0.8055555555555556,0.7,0.4804894030094147,0.5371266007423401
fri_c4_1000_100.csv,1000,800,100,90,1,1,1,0.10,0.8088888888888889,0.63,0.5170822143554688,0.658957839012146
fri_c1_500_5.csv,500,400,5,0,1,1,6,1.20,0.7866666666666666,0.78,0.5525176525115967,0.5495085120201111
fri_c1_500_5.csv,500,400,5,20,1,1,10,2.00,0.7244444444444444,0.66,0.609441876411438,0.6783119440078735
fri_c1_500_5.csv,500,400,5,30,1,1,2,0.40,0.7688888888888888,0.78,0.5694591403007507,0.5868411660194397
fri_c1_500_5.csv,500,400,5,40,1,1,5,1.00,0.6511111111111111,0.58,0.6534548401832581,0.6893841624259949
fri_c1_500_5.csv,500,400,5,50,1,1,17,3.40,0.7133333333333334,0.62,0.6291942596435547,0.6523798108100891
fri_c1_500_5.csv,500,400,5,60,1,1,1,0.20,0.8222222222222222,0.86,0.5216167569160461,0.539147138595581
fri_c1_500_5.csv,500,400,5,70,1,1,3,0.60,0.7933333333333333,0.66,0.5585830211639404,0.6472690105438232
fri_c1_500_5.csv,500,400,5,80,1,1,1,0.20,0.8466666666666667,0.86,0.5009673833847046,0.49169856309890747
fri_c1_500_5.csv,500,400,5,90,1,1,1,0.20,0.7088888888888889,0.76,0.6018184423446655,0.550751805305481
AP_Lung_Uterus.csv,250,200,10935,0,1,1,1,0.40,1.0,0.88,0.3229924142360687,0.4890528619289398
AP_Lung_Uterus.csv,250,200,10935,10,1,1,1,0.40,0.9866666666666667,0.96,0.056768566370010376,0.20890472829341888
AP_Lung_Uterus.csv,250,200,10935,20,1,1,13,5.20,0.49333333333333335,0.52,0.3796824812889099,0.4351261258125305
AP_Lung_Uterus.csv,250,200,10935,30,1,1,4,1.60,0.9733333333333334,0.96,0.15292520821094513,0.20343104004859924
AP_Lung_Uterus.csv,250,200,10935,40,1,1,2,0.80,0.9777777777777777,0.92,0.32505056262016296,0.6911895871162415
AP_Lung_Uterus.csv,250,200,10935,50,1,1,1,0.40,0.9688888888888889,0.92,0.05404413864016533,0.35718345642089844
AP_Lung_Uterus.csv,250,200,10935,60,1,1,3,1.20,1.0,1.0,0.028148604556918144,0.030536558479070663
AP_Lung_Uterus.csv,250,200,10935,80,1,1,39,15.60,0.9866666666666667,0.88,0.24240292608737946,0.6717550754547119
AP_Lung_Uterus.csv,250,200,10935,90,1,1,8,3.20,0.9911111111111112,0.96,0.13347399234771729,0.2249426394701004
fri_c1_1000_25.csv,1000,800,25,0,1,1,1,0.10,0.7077777777777777,0.69,0.5841717720031738,0.6273229718208313
fri_c1_1000_25.csv,1000,800,25,10,1,1,1,0.10,0.7855555555555556,0.76,0.5057640671730042,0.514910101890564
fri_c1_1000_25.csv,1000,800,25,20,1,1,2,0.20,0.7055555555555556,0.61,0.582886278629303,0.6333490610122681
fri_c1_1000_25.csv,1000,800,25,30,1,1,4,0.40,0.7011111111111111,0.6,0.5952624678611755,0.6509237885475159
fri_c1_1000_25.csv,1000,800,25,50,1,1,1,0.10,0.6933333333333334,0.61,0.5876774191856384,0.6507514715194702
fri_c1_1000_25.csv,1000,800,25,60,1,1,133,13.30,0.7255555555555555,0.62,0.5451769828796387,0.6110907793045044
fri_c1_1000_25.csv,1000,800,25,70,1,1,2,0.20,0.6977777777777778,0.61,0.5994040369987488,0.6385772228240967
fri_c1_1000_25.csv,1000,800,25,80,1,1,2,0.20,0.7088888888888889,0.6,0.5812227129936218,0.6230036020278931
fri_c4_100_100.csv,100,80,100,0,1,1,12,12.00,0.5444444444444444,0.4,0.6188377737998962,0.7038654088973999
fri_c4_100_100.csv,100,80,100,10,1,1,1,1.00,0.5333333333333333,0.4,0.6612701416015625,0.7132773995399475
fri_c4_100_100.csv,100,80,100,20,1,1,9,9.00,0.5666666666666667,0.6,0.6705507040023804,0.6905891299247742
fri_c4_100_100.csv,100,80,100,40,1,1,4,4.00,0.5333333333333333,0.6,0.6746360659599304,0.6827877759933472
fri_c4_100_100.csv,100,80,100,50,1,1,1,1.00,0.8888888888888888,0.4,0.5448339581489563,0.6692563891410828
fri_c4_100_100.csv,100,80,100,60,1,1,5,5.00,0.8666666666666667,0.6,0.363040953874588,0.5725598335266113
fri_c4_100_100.csv,100,80,100,70,1,1,13,13.00,0.9333333333333333,0.8,0.22822213172912598,0.23841941356658936
fri_c4_100_100.csv,100,80,100,80,1,1,2,2.00,0.7555555555555555,0.6,0.6669449806213379,0.6822717189788818
boston.csv,506,404,13,0,1,1,2,0.40,0.8879120879120879,0.8235294117647058,0.290134072303772,0.3637334108352661
boston.csv,506,404,13,10,1,1,1,0.20,0.8901098901098901,0.9411764705882353,0.30388155579566956,0.24174335598945618
boston.csv,506,404,13,20,1,1,2,0.40,0.8967032967032967,0.9215686274509803,0.32991915941238403,0.3383130729198456
boston.csv,506,404,13,30,1,1,2,0.40,0.8967032967032967,0.8627450980392157,0.30123478174209595,0.34134459495544434
boston.csv,506,404,13,40,1,1,5,0.99,0.9010989010989011,0.8627450980392157,0.3036947250366211,0.3054262399673462
boston.csv,506,404,13,50,1,1,8,1.58,0.8923076923076924,0.8627450980392157,0.30435243248939514,0.3139365315437317
boston.csv,506,404,13,60,1,1,1,0.20,0.8879120879120879,0.9019607843137255,0.3438757359981537,0.3064397871494293
boston.csv,506,404,13,70,1,1,2,0.40,0.8923076923076924,0.9019607843137255,0.3020778000354767,0.3223670423030853
boston.csv,506,404,13,80,1,1,1,0.20,0.8989010989010989,0.8823529411764706,0.30502837896347046,0.27378228306770325
boston.csv,506,404,13,90,1,1,1,0.20,0.8989010989010989,0.8627450980392157,0.2921290397644043,0.384442538022995
ar4.csv,107,85,29,0,1,1,3,2.80,0.75,0.8181818181818182,0.44149601459503174,0.6284288763999939
ar4.csv,107,85,29,10,1,1,2,1.87,0.8958333333333334,0.7272727272727273,0.34822073578834534,0.4772769808769226
ar4.csv,107,85,29,20,1,1,2,1.87,0.90625,1.0,0.29881659150123596,0.1212649866938591
ar4.csv,107,85,29,30,1,1,11,10.28,0.8333333333333334,0.8181818181818182,0.3262195587158203,0.4146430194377899
ar4.csv,107,85,29,40,1,1,6,5.61,0.8541666666666666,0.8181818181818182,0.3345703184604645,0.28695160150527954
ar4.csv,107,85,29,50,1,1,25,23.36,0.19791666666666666,0.18181818181818182,0.7506477236747742,0.835835874080658
ar4.csv,107,85,29,60,1,1,9,8.41,0.8854166666666666,0.6363636363636364,0.32644686102867126,0.5516473054885864
ar4.csv,107,85,29,70,1,1,7,6.54,0.9270833333333334,0.8181818181818182,0.3500584661960602,0.5189900994300842
ar4.csv,107,85,29,80,1,1,3,2.80,0.875,0.7272727272727273,0.37559208273887634,0.5903847217559814
ar4.csv,107,85,29,90,1,1,5,4.67,0.875,0.8181818181818182,0.34646907448768616,0.49873873591423035
chscase_census3.csv,400,320,7,0,1,1,15,3.75,0.5305555555555556,0.575,0.6893571019172668,0.6858888268470764
chscase_census3.csv,400,320,7,10,1,1,1,0.25,0.5,0.6,0.6900030970573425,0.6820328831672668
chscase_census3.csv,400,320,7,20,1,1,8,2.00,0.5361111111111111,0.55,0.6889430284500122,0.6872993111610413
chscase_census3.csv,400,320,7,30,1,1,9,2.25,0.5222222222222223,0.625,0.6922822594642639,0.6838773488998413
chscase_census3.csv,400,320,7,40,1,1,7,1.75,0.5138888888888888,0.575,0.6961122155189514,0.6818274855613708
chscase_census3.csv,400,320,7,50,1,1,19,4.75,0.5194444444444445,0.45,0.691719651222229,0.6955839991569519
chscase_census3.csv,400,320,7,70,1,1,3,0.75,0.5055555555555555,0.55,0.6925606727600098,0.690759003162384
chscase_census3.csv,400,320,7,80,1,1,2,0.50,0.5444444444444444,0.5,0.679159939289093,0.6936732530593872
chscase_census3.csv,400,320,7,90,1,1,10,2.50,0.5611111111111111,0.475,0.6851655840873718,0.692523181438446
kc2.csv,522,417,21,0,1,1,2,0.38,0.8507462686567164,0.8490566037735849,0.36457356810569763,0.3433009386062622
kc2.csv,522,417,21,10,1,1,13,2.49,0.8443496801705757,0.8113207547169812,0.35325026512145996,0.5722626447677612
kc2.csv,522,417,21,20,1,1,1,0.19,0.8443496801705757,0.9056603773584906,0.3676384687423706,0.25243833661079407
kc2.csv,522,417,21,40,1,1,1,0.19,0.8422174840085288,0.8301886792452831,0.37278062105178833,0.35639891028404236
kc2.csv,522,417,21,50,1,1,1,0.19,0.8486140724946695,0.8301886792452831,0.3641101121902466,0.3515767455101013
kc2.csv,522,417,21,70,1,1,1,0.19,0.837953091684435,0.8867924528301887,0.3874365985393524,0.2977959215641022
kc2.csv,522,417,21,90,1,1,11,2.11,0.8443496801705757,0.8867924528301887,0.39298561215400696,0.36304229497909546
tic_tac_toe.csv,958,766,9,0,1,1,11,1.15,0.7262180974477959,0.7291666666666666,0.5701455473899841,0.6031020283699036
tic_tac_toe.csv,958,766,9,30,1,1,1,0.10,0.722737819025522,0.7291666666666666,0.5684513449668884,0.5567788481712341
tic_tac_toe.csv,958,766,9,40,1,1,1,0.10,0.734338747099768,0.7083333333333334,0.5675616264343262,0.5582872033119202
tic_tac_toe.csv,958,766,9,50,1,1,1,0.10,0.7134570765661253,0.6875,0.5692890882492065,0.6032581925392151
tic_tac_toe.csv,958,766,9,60,1,1,2,0.21,0.7587006960556845,0.7604166666666666,0.5631362795829773,0.5528321266174316
tic_tac_toe.csv,958,766,9,70,1,1,17,1.77,0.7099767981438515,0.7291666666666666,0.5791743993759155,0.583397626876831
tic_tac_toe.csv,958,766,9,80,1,1,2,0.21,0.7389791183294664,0.71875,0.5553562045097351,0.5745889544487
tic_tac_toe.csv,958,766,9,90,1,1,9,0.94,0.7076566125290024,0.6770833333333334,0.5708033442497253,0.597843587398529
AP_Breast_Colon.csv,630,504,10935,0,1,1,4,0.63,0.9929453262786596,0.9841269841269841,0.02098899334669113,0.16259053349494934
AP_Breast_Colon.csv,630,504,10935,10,1,1,5,0.79,0.9894179894179894,0.9523809523809523,0.03570645675063133,0.41205349564552307
AP_Breast_Colon.csv,630,504,10935,20,1,1,7,1.11,0.9947089947089947,0.9682539682539683,0.04231816902756691,0.2814796268939972
AP_Breast_Colon.csv,630,504,10935,30,1,1,31,4.92,0.9929453262786596,0.9365079365079365,0.26557838916778564,0.5115809440612793
AP_Breast_Colon.csv,630,504,10935,40,1,1,2,0.32,0.9894179894179894,0.9841269841269841,0.01617642492055893,0.1422857940196991
AP_Breast_Colon.csv,630,504,10935,50,1,1,2,0.32,0.9947089947089947,0.9682539682539683,0.017912650480866432,0.10712193697690964
